STU_ID_PROXY,COURSE_CREDITS_REQ_bach,FACULTY_CODE_bach,LOCATION_CODE_bach,STUDY_YEAR_bach,N_SUBJECTS_bach,CODE_DESCR_bach,top5_bach_bach,COURSE_CODE,COURSE_CREDITS_REQ_mast,FACULTY_CODE_mast,LOCATION_CODE_mast,STUDY_YEAR_mast,N_SUBJECTS_mast,CODE_DESCR_mast,IS_GENDER_MALE,AGE_BAND,STATE,IS_INTERNATIONAL,HOME_LANGUAGE,ATAR_BAND,LANGUAGE_TEST_TYPE,LANGUAGE_TEST_SCORE
126499,300.0,300,U,2019,3,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,Not English,,Not Entered, 
141439,300.0,603,U,2019,1,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
141428,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,0,18,,1,English,,Not Entered, 
126587,300.0,603,U,2019,3,Bachelor of Science,BSC,,,,,,,,1,18,,1,Not English,,Not Entered, 
141404,300.0,100,U,2019,3,Bachelor of Arts,BOA,,,,,,,,0,30+,ACT,0,English,Band1 - <80,Not Entered, 
141387,300.0,300,U,2019,10,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
126620,300.0,300,U,2019,6,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
141374,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
126624,100.0,603,U,2019,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
141353,300.0,603,U,2019,3,Bachelor of Science,BSC,,,,,,,,1,19,,1,Not English,,Not Entered, 
126626,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
126627,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,1,19,NSW,0,English,Band5 - 95.00 - 97.95,Not Entered, 
141309,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,,1,Not English,,Not Entered, 
141286,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,1,<18,,1,Not English,,Not Entered, 
126701,300.0,702,U,2019,1,Bachelor of Environments,BOE,,,,,,,,1,19,VIC,0,English,Band3 - 85.00 - 89.95,Tertiary English, 
126735,100.0,300,U,2019,8,Bachelor of Commerce (Degree with Honours),BOC,,,,,,,,1,19,,1,English,,Not Entered, 
126847,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,1,<18,QLD,0,English,Band6 - 98.00 - 99.85,Not Entered, 
140523,300.0,603,U,2019,5,Bachelor of Science,BSC,,,,,,,,0,18,,1,English,,Tertiary English, 
127536,300.0,100,U,2019,4,Bachelor of Arts,BOA,,,,,,,,0,19,NSW,0,English,Band4 - 90.00 - 94.95,Not Entered, 
141010,300.0,702,U,2019,8,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
140767,300.0,300,U,2019,7,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
128360,300.0,603,U,2019,2,Bachelor of Science,BSC,,,,,,,,1,<18,,1,Not English,,Not Entered, 
140710,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,1,19,,1,Not English,,TOEFL,76
140709,300.0,603,U,2019,1,Bachelor of Science,BSC,,,,,,,,1,<18,QLD,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
128382,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,WA,0,English,Band7 - 99.90+,Not Entered, 
128558,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,0,18,,1,English,Band4 - 90.00 - 94.95,Not Entered, 
128604,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
140646,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
128630,300.0,300,U,2019,1,Bachelor of Commerce,BOC,,,,,,,,1,20-21,VIC,0,Not English,Band1 - <80,Not Entered, 
128633,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,0,<18,,1,English,,IELTS,7.5
128693,300.0,300,U,2019,3,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
128754,300.0,300,U,2019,3,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
128759,100.0,603,U,2019,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,<18,,1,English,,Not Entered, 
128836,300.0,100,U,2019,4,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
128853,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,1,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
128905,300.0,603,U,2019,7,Bachelor of Science,BSC,,,,,,,,0,19,,1,English,,Tertiary English, 
140551,300.0,500,U,2019,4,Bachelor of Biomedicine,BOB,,,,,,,,0,18,ACT,0,English,Band6 - 98.00 - 99.85,Not Entered, 
128256,300.0,603,U,2019,1,Bachelor of Science,BSC,,,,,,,,1,19,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
141011,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,1,19,NSW,0,English,Band4 - 90.00 - 94.95,Tertiary English, 
128231,300.0,603,U,2019,6,Bachelor of Science,BSC,,,,,,,,1,20-21,QLD,0,English,Band6 - 98.00 - 99.85,Not Entered, 
140820,300.0,300,U,2019,6,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
127556,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,Not English,,Tertiary English, 
127625,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,0,18,QLD,1,Not English,,Not Entered, 
127640,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,0,18,,1,English,,Not Entered, 
127643,300.0,603,U,2019,7,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
127662,300.0,603,U,2019,4,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
127689,100.0,603,U,2019,3,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
140981,300.0,100,U,2019,7,Bachelor of Arts,BOA,,,,,,,,1,19,,1,English,,Not Entered, 
127803,300.0,603,U,2019,9,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
127829,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,1,<18,WA,0,English,Band7 - 99.90+,Tertiary English, 
140926,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
127843,300.0,100,U,2019,1,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
127854,300.0,100,U,2019,2,Bachelor of Arts,BOA,,,,,,,,0,25-29,SA,0,English,Band3 - 85.00 - 89.95,Not Entered, 
140901,300.0,603,U,2019,2,Bachelor of Science,BSC,,,,,,,,0,18,,0,English,,Not Entered, 
140900,300.0,300,U,2019,9,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
127918,300.0,300,U,2019,4,Bachelor of Commerce,BOC,,,,,,,,1,22-24,,1,English,,Not Entered, 
128161,300.0,100,U,2019,2,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,English,,IELTS,7
140825,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band7 - 99.90+,Not Entered, 
128173,300.0,100,U,2019,4,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
141489,300.0,100,U,2019,5,Bachelor of Arts,BOA,,,,,,,,0,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
139285,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
139263,300.0,100,U,2019,2,Bachelor of Arts,BOA,,,,,,,,0,<18,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
135462,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
135509,300.0,100,U,2019,5,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
135541,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
135584,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
135641,300.0,500,U,2019,9,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
137883,300.0,300,U,2019,2,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Tertiary English, 
135696,100.0,603,U,2019,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,<18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
135804,300.0,300,U,2019,8,Bachelor of Commerce,BOC,,,,,,,,0,18,,0,Not English,,Not Entered, 
137853,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,1,Not English,Band5 - 95.00 - 97.95,Tertiary English, 
135837,300.0,603,U,2019,8,Bachelor of Science,BSC,,,,,,,,0,18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
137824,300.0,100,U,2019,11,Bachelor of Arts,BOA,,,,,,,,1,22-24,NSW,0,English,Band5 - 95.00 - 97.95,Not Entered, 
135885,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,0,18,WA,0,English,Band6 - 98.00 - 99.85,Not Entered, 
135887,100.0,100,U,2019,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,20-21,,1,English,,Not Entered, 
135939,300.0,500,U,2019,8,Bachelor of Biomedicine,BOB,,,,,,,,1,20-21,,1,English,,Not Entered, 
137753,300.0,300,U,2019,1,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
136111,300.0,100,U,2019,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
136137,300.0,300,U,2019,4,Bachelor of Commerce,BOC,,,,,,,,0,18,,0,Not English,,Not Entered, 
